,category,qty out,release date,year,month,week,yaerweek
1126,sanitizer,2.0,2020-12-28,2020,12,53,2020_53
1129,surgical mask,2000.0,2020-11-05,2020,11,45,2020_45
1130,surgical mask,5000.0,2020-11-19,2020,11,47,2020_47
1131,surgical mask,100.0,2020-12-07,2020,12,50,2020_50
1132,surgical mask,150.0,2020-12-07,2020,12,50,2020_50
1133,surgical mask,100.0,2020-12-08,2020,12,50,2020_50
1134,surgical mask,200.0,2020-12-10,2020,12,50,2020_50
1135,surgical mask,1000.0,2020-12-21,2020,12,52,2020_52
1136,surgical mask,600.0,2020-12-21,2020,12,52,2020_52
1137,surgical mask,2500.0,2020-12-21,2020,12,52,2020_52
1138,surgical mask,1500.0,2020-12-22,2020,12,52,2020_52
1139,surgical mask,50.0,2020-12-22,2020,12,52,2020_52
1140,surgical mask,500.0,2020-12-22,2020,12,52,2020_52
1141,surgical mask,500.0,2020-12-28,2020,12,53,2020_53
1142,surgical mask,200.0,2020-12-29,2020,12,53,2020_53
1143,surgical mask,100.0,2020-12-30,2020,12,53,2020_53
1144,surgical mask,50.0,2020-12-31,2020,12,53,2020_53
1145,surgical mask,150.0,2021-01-05,2021,1,1,2021_1
1146,surgical mask,50.0,2021-01-05,2021,1,1,2021_1
1147,surgical mask,1000.0,2021-01-08,2021,1,1,2021_1
1148,surgical mask,1200.0,2021-01-12,2021,1,2,2021_2
1149,surgical mask,1000.0,2021-01-14,2021,1,2,2021_2
1150,surgical mask,700.0,2021-01-27,2021,1,4,2021_4
1151,surgical mask,400.0,2021-02-01,2021,2,5,2021_5
1161,n95,9000.0,2021-02-01,2021,2,5,2021_5
1166,gown,700.0,2020-07-29,2020,7,31,2020_31
1167,gown,50.0,2020-08-13,2020,8,33,2020_33
1168,gown,1120.0,2020-09-01,2020,9,36,2020_36
1169,gown,70.0,2020-09-10,2020,9,37,2020_37
1170,gown,100.0,2020-09-24,2020,9,39,2020_39
1171,gown,115.0,2020-09-28,2020,9,40,2020_40
1172,gown,50.0,2020-10-29,2020,10,44,2020_44
1173,gown,250.0,2021-01-06,2021,1,1,2021_1
1175,gown,100.0,2020-07-09,2020,7,28,2020_28
1176,gown,2000.0,2020-07-15,2020,7,29,2020_29
1177,gown,100.0,2020-07-30,2020,7,31,2020_31
1178,gown,2000.0,2020-07-20,2020,7,30,2020_30
1179,gown,180.0,2020-07-20,2020,7,30,2020_30
1180,gown,210.0,2020-07-20,2020,7,30,2020_30
1181,gown,200.0,2020-07-27,2020,7,31,2020_31
1182,gown,48.0,2020-09-08,2020,9,37,2020_37
1185,gown,2000.0,2020-07-30,2020,7,31,2020_31
1186,gown,140.0,2020-07-29,2020,7,31,2020_31
1190,gown,100.0,2020-07-10,2020,7,28,2020_28
1191,gown,1500.0,2020-07-14,2020,7,29,2020_29
1192,gown,120.0,2020-08-25,2020,8,35,2020_35
1194,gown,500.0,2020-07-14,2020,7,29,2020_29
1196,gown,1000.0,2020-10-30,2020,10,44,2020_44
1198,gown,2560.0,2020-12-22,2020,12,52,2020_52
1199,gown,1000.0,2020-07-14,2020,7,29,2020_29
1200,gown,1000.0,2020-10-27,2020,10,44,2020_44
1201,gown,25.0,2020-12-17,2020,12,51,2020_51
1204,gown,1500.0,2020-08-10,2020,8,33,2020_33
1205,gown,540.0,2020-10-15,2020,10,42,2020_42
1206,gown,50.0,2020-12-31,2020,12,53,2020_53
1207,gown,1200.0,2021-01-19,2021,1,3,2021_3
1208,gown,270.0,2021-01-19,2021,1,3,2021_3
1210,gown,1500.0,2020-07-15,2020,7,29,2020_29
1211,gown,500.0,2020-07-15,2020,7,29,2020_29
1213,gown,500.0,2020-07-21,2020,7,30,2020_30
1214,gown,1000.0,2020-07-22,2020,7,30,2020_30
1215,gown,500.0,2020-07-21,2020,7,30,2020_30
1216,gown,70.0,2020-07-20,2020,7,30,2020_30
1217,gown,140.0,2020-07-27,2020,7,31,2020_31
1219,gloves,300.0,2020-07-21,2020,7,30,2020_30
1220,gloves,800.0,2020-08-04,2020,8,32,2020_32
1221,gloves,6000.0,2020-08-12,2020,8,33,2020_33
1224,gloves,1000.0,2020-07-09,2020,7,28,2020_28
1225,gloves,2000.0,2020-07-09,2020,7,28,2020_28
1226,gloves,1500.0,2020-07-09,2020,7,28,2020_28
1227,gloves,3000.0,2020-07-10,2020,7,28,2020_28
1228,gloves,3000.0,2020-07-13,2020,7,29,2020_29
1229,gloves,3000.0,2020-07-10,2020,7,28,2020_28
1230,gloves,1800.0,2020-07-13,2020,7,29,2020_29
1231,gloves,5000.0,2020-07-13,2020,7,29,2020_29
1232,gloves,5000.0,2020-07-13,2020,7,29,2020_29
1233,gloves,1000.0,2020-07-13,2020,7,29,2020_29
1234,gloves,500.0,2020-07-13,2020,7,29,2020_29
1235,gloves,2000.0,2020-07-13,2020,7,29,2020_29
1236,gloves,500.0,2020-07-14,2020,7,29,2020_29
1237,gloves,2000.0,2020-07-14,2020,7,29,2020_29
1238,gloves,1000.0,2020-07-14,2020,7,29,2020_29
1239,gloves,1500.0,2020-07-14,2020,7,29,2020_29
1240,gloves,800.0,2020-07-15,2020,7,29,2020_29
1241,gloves,2000.0,2020-07-16,2020,7,29,2020_29
1242,gloves,500.0,2020-07-21,2020,7,30,2020_30
1243,gloves,500.0,2020-07-22,2020,7,30,2020_30
1244,gloves,300.0,2020-07-23,2020,7,30,2020_30
1245,gloves,100.0,2020-07-23,2020,7,30,2020_30
1246,gloves,500.0,2020-07-23,2020,7,30,2020_30
1247,gloves,3000.0,2020-07-23,2020,7,30,2020_30
1248,gloves,1000.0,2020-07-23,2020,7,30,2020_30
1249,gloves,200.0,2020-07-23,2020,7,30,2020_30
1250,gloves,600.0,2020-07-23,2020,7,30,2020_30
1251,gloves,500.0,2020-07-27,2020,7,31,2020_31
1252,gloves,1000.0,2020-07-28,2020,7,31,2020_31
1253,gloves,800.0,2020-07-29,2020,7,31,2020_31
1254,gloves,4000.0,2020-08-04,2020,8,32,2020_32
1255,gloves,6000.0,2020-08-12,2020,8,33,2020_33
1256,gloves,5000.0,2020-09-08,2020,9,37,2020_37
1257,gloves,7500.0,2020-09-10,2020,9,37,2020_37
1258,gloves,200.0,2020-09-10,2020,9,37,2020_37
1259,gloves,2500.0,2020-10-06,2020,10,41,2020_41
1260,gloves,1600.0,2020-10-05,2020,10,41,2020_41
1268,gloves,1800.0,2020-09-11,2020,9,37,2020_37
1269,gloves,7500.0,2020-09-14,2020,9,38,2020_38
1270,gloves,3000.0,2020-09-15,2020,9,38,2020_38
1271,gloves,200.0,2020-09-15,2020,9,38,2020_38
1272,gloves,4000.0,2020-09-21,2020,9,39,2020_39
1273,gloves,800.0,2020-09-21,2020,9,39,2020_39
1274,gloves,4500.0,2020-09-22,2020,9,39,2020_39
1275,gloves,3000.0,2020-09-23,2020,9,39,2020_39
1276,gloves,3000.0,2020-09-23,2020,9,39,2020_39
1277,gloves,1500.0,2020-09-23,2020,9,39,2020_39
1278,gloves,3000.0,2020-09-23,2020,9,39,2020_39
1279,gloves,500.0,2020-09-24,2020,9,39,2020_39
1280,gloves,3000.0,2020-09-28,2020,9,40,2020_40
1281,gloves,2200.0,2020-10-01,2020,10,40,2020_40
1282,gloves,2500.0,2020-10-01,2020,10,40,2020_40
1283,gloves,2000.0,2020-10-01,2020,10,40,2020_40
1284,gloves,100.0,2020-10-01,2020,10,40,2020_40
1285,gloves,1000.0,2020-10-01,2020,10,40,2020_40
1286,gloves,100.0,2020-10-05,2020,10,41,2020_41
1287,gloves,5000.0,2020-10-05,2020,10,41,2020_41
1288,gloves,5000.0,2020-10-05,2020,10,41,2020_41
1289,gloves,8000.0,2020-10-05,2020,10,41,2020_41
1290,gloves,300.0,2020-10-05,2020,10,41,2020_41
1291,gloves,5000.0,2020-10-06,2020,10,41,2020_41
1292,gloves,900.0,2020-10-06,2020,10,41,2020_41
1293,gloves,200.0,2020-10-06,2020,10,41,2020_41
1294,gloves,2000.0,2020-10-06,2020,10,41,2020_41
1295,gloves,100.0,2020-10-12,2020,10,42,2020_42
1296,gloves,2500.0,2020-10-14,2020,10,42,2020_42
1297,gloves,1600.0,2020-10-14,2020,10,42,2020_42
1298,gloves,200.0,2020-10-15,2020,10,42,2020_42
1299,gloves,500.0,2020-10-15,2020,10,42,2020_42
1300,gloves,500.0,2020-10-19,2020,10,43,2020_43
1301,gloves,200.0,2020-10-20,2020,10,43,2020_43
1302,gloves,8000.0,2020-10-20,2020,10,43,2020_43
1303,gloves,2000.0,2020-10-23,2020,10,43,2020_43
1304,gloves,2000.0,2020-10-26,2020,10,44,2020_44
1305,gloves,1200.0,2020-10-29,2020,10,44,2020_44
1311,gown,1600.0,2020-08-18,2020,8,34,2020_34
1312,gown,400.0,2020-08-25,2020,8,35,2020_35
1313,gown,100.0,2020-12-15,2020,12,51,2020_51
1314,gown,350.0,2020-12-21,2020,12,52,2020_52
1315,gown,200.0,2020-12-22,2020,12,52,2020_52
1316,gown,280.0,2020-12-22,2020,12,52,2020_52
1317,gown,700.0,2020-12-22,2020,12,52,2020_52
1319,gown,200.0,2020-08-10,2020,8,33,2020_33
1320,gown,10.0,2020-08-13,2020,8,33,2020_33
1321,gown,1600.0,2020-08-18,2020,8,34,2020_34
1322,gown,2000.0,2020-08-21,2020,8,34,2020_34
1323,gown,250.0,2020-08-31,2020,8,36,2020_36
1324,gown,450.0,2020-08-31,2020,8,36,2020_36
1325,gown,300.0,2020-12-15,2020,12,51,2020_51
1326,gown,500.0,2020-12-15,2020,12,51,2020_51
1327,gown,80.0,2020-12-28,2020,12,53,2020_53
1329,gown,2500.0,2020-09-02,2020,9,36,2020_36
1330,gown,1050.0,2020-09-10,2020,9,37,2020_37
1331,gown,100.0,2020-10-16,2020,10,42,2020_42
1332,gown,500.0,2020-10-19,2020,10,43,2020_43
1333,gown,20.0,2020-10-20,2020,10,43,2020_43
1334,gown,500.0,2020-11-04,2020,11,45,2020_45
1335,gown,250.0,2020-11-13,2020,11,46,2020_46
1336,gown,80.0,2020-12-07,2020,12,50,2020_50
1337,gown,100.0,2020-12-16,2020,12,51,2020_51
1338,gown,30.0,2020-12-22,2020,12,52,2020_52
1339,gown,50.0,2020-12-23,2020,12,52,2020_52
1340,gown,10.0,2020-12-28,2020,12,53,2020_53
1341,gown,50.0,2021-01-12,2021,1,2,2021_2
1342,gown,20.0,2021-01-12,2021,1,2,2021_2
1343,gown,1000.0,2020-07-17,2020,7,29,2020_29
1344,gown,700.0,2020-07-23,2020,7,30,2020_30
1345,gown,800.0,2020-07-28,2020,7,31,2020_31
1346,gown,100.0,2020-07-29,2020,7,31,2020_31
1347,gown,600.0,2020-08-05,2020,8,32,2020_32
1348,gown,800.0,2020-08-10,2020,8,33,2020_33
1349,gown,1200.0,2020-08-10,2020,8,33,2020_33
1350,gown,100.0,2020-09-08,2020,9,37,2020_37
1352,gown,200.0,2020-07-16,2020,7,29,2020_29
1361,gown,1500.0,2020-07-16,2020,7,29,2020_29
1363,gown,560.0,2020-08-04,2020,8,32,2020_32
1364,gown,560.0,2020-08-04,2020,8,32,2020_32
1365,gown,700.0,2020-08-04,2020,8,32,2020_32
1366,gown,200.0,2020-08-13,2020,8,33,2020_33
1367,gown,15.0,2020-08-11,2020,8,33,2020_33
1368,gown,120.0,2020-08-17,2020,8,34,2020_34
1370,gown,840.0,2020-07-23,2020,7,30,2020_30
1371,gown,480.0,2020-10-01,2020,10,40,2020_40
1373,gown,260.0,2020-07-27,2020,7,31,2020_31
1374,gown,200.0,2020-07-28,2020,7,31,2020_31
1375,gown,20.0,2020-07-28,2020,7,31,2020_31
1376,gown,260.0,2020-07-29,2020,7,31,2020_31
1377,gown,250.0,2020-07-30,2020,7,31,2020_31
1378,gown,200.0,2020-08-03,2020,8,32,2020_32
1379,gown,40.0,2020-07-29,2020,7,31,2020_31
1381,gown,600.0,2020-09-08,2020,9,37,2020_37
1382,gown,1500.0,2020-09-08,2020,9,37,2020_37
1384,gown,2000.0,2020-09-22,2020,9,39,2020_39
1385,gown,2240.0,2020-07-28,2020,7,31,2020_31
1387,gown,250.0,2020-09-28,2020,9,40,2020_40
1390,gown,20.0,2021-01-04,2021,1,1,2021_1
1394,gown,250.0,2020-09-28,2020,9,40,2020_40
1395,gown,65.0,2020-09-28,2020,9,40,2020_40
1396,gown,100.0,2020-10-29,2020,10,44,2020_44
1397,gown,10.0,2021-01-05,2021,1,1,2021_1
1399,gown,25.0,2020-08-17,2020,8,34,2020_34
1401,gown,375.0,2021-01-07,2021,1,1,2021_1
1402,gown,300.0,2021-01-13,2021,1,2,2021_2
1403,gown,100.0,2021-01-13,2021,1,2,2021_2
1405,gown,1200.0,2021-01-13,2021,1,2,2021_2
1408,gown,25.0,2020-12-17,2020,12,51,2020_51
1412,gown,100.0,2020-07-16,2020,7,29,2020_29
1415,gown,2240.0,2020-12-15,2020,12,51,2020_51
1417,gown,150.0,2020-09-15,2020,9,38,2020_38
1418,gown,2090.0,2020-12-15,2020,12,51,2020_51
1420,gown,1000.0,2020-12-21,2020,12,52,2020_52
1421,gown,2000.0,2020-12-22,2020,12,52,2020_52
1422,gown,2000.0,2021-01-12,2021,1,2,2021_2
1424,gown,4000.0,2021-01-12,2021,1,2,2021_2
1426,gown,320.0,2021-01-04,2021,1,1,2021_1
1434,gown,2240.0,2020-12-22,2020,12,52,2020_52
1437,gown,2240.0,2020-12-22,2020,12,52,2020_52
1438,gown,2240.0,2020-12-15,2020,12,51,2020_51
1440,gown,1500.0,2020-07-27,2020,7,31,2020_31
1445,gown,155.0,2020-08-20,2020,8,34,2020_34
1446,gown,300.0,2020-08-24,2020,8,35,2020_35
1447,gown,500.0,2020-08-24,2020,8,35,2020_35
1448,gown,50.0,2020-08-31,2020,8,36,2020_36
1450,gown,700.0,2020-08-13,2020,8,33,2020_33
1451,gown,2240.0,2020-12-15,2020,12,51,2020_51
1463,alt. gowns,200.0,2020-11-16,2020,11,47,2020_47
1479,gown,4000.0,2020-12-28,2020,12,53,2020_53
1480,gown,4000.0,2021-01-13,2021,1,2,2021_2
1481,gown,600.0,2021-01-13,2021,1,2,2021_2
1484,gown,200.0,2021-02-01,2021,2,5,2021_5
1485,gown,50.0,2021-02-01,2021,2,5,2021_5
1486,gown,140.0,2021-02-02,2021,2,5,2021_5
1487,gown,10.0,2021-02-02,2021,2,5,2021_5
1488,gown,50.0,2021-02-02,2021,2,5,2021_5
1489,gown,180.0,2021-02-02,2021,2,5,2021_5
1496,gown,3360.0,2020-07-21,2020,7,30,2020_30
1497,gown,450.0,2020-10-30,2020,10,44,2020_44
1498,gown,100.0,2020-11-09,2020,11,46,2020_46
1503,gown,2500.0,2020-11-05,2020,11,45,2020_45
1504,gown,1440.0,2021-01-12,2021,1,2,2021_2
1505,gown,1000.0,2021-01-19,2021,1,3,2021_3
1506,gown,30.0,2021-01-19,2021,1,3,2021_3
1507,surgical mask,5000.0,2020-07-28,2020,7,31,2020_31
1508,surgical mask,6500.0,2020-09-16,2020,9,38,2020_38
1509,surgical mask,1000.0,2020-11-16,2020,11,47,2020_47
1511,gloves,1000.0,2020-10-13,2020,10,42,2020_42
1512,gloves,900.0,2020-10-14,2020,10,42,2020_42
1515,alt. gowns,500.0,2020-08-12,2020,8,33,2020_33
1516,alt. gowns,2500.0,2020-12-17,2020,12,51,2020_51
1518,gown,200.0,2020-09-23,2020,9,39,2020_39
1519,gown,800.0,2020-10-13,2020,10,42,2020_42
1520,gown,25.0,2020-12-03,2020,12,49,2020_49
1521,gown,5.0,2020-12-30,2020,12,53,2020_53
1523,gown,1200.0,2020-07-29,2020,7,31,2020_31
1524,gown,50.0,2020-07-30,2020,7,31,2020_31
1525,gown,40.0,2020-08-04,2020,8,32,2020_32
1526,gown,10.0,2020-08-18,2020,8,34,2020_34
1527,gown,25.0,2020-12-31,2020,12,53,2020_53
1535,alt. gowns,1320.0,2020-12-17,2020,12,51,2020_51
1542,gown,325.0,2020-08-31,2020,8,36,2020_36
1543,gown,75.0,2020-12-03,2020,12,49,2020_49
1544,gown,500.0,2020-10-01,2020,10,40,2020_40
1545,gown,30.0,2020-10-09,2020,10,41,2020_41
1554,n95,20.0,2020-09-10,2020,9,37,2020_37
1556,gloves,500.0,2020-10-20,2020,10,43,2020_43
1557,gloves,400.0,2020-10-22,2020,10,43,2020_43
1558,gloves,1000.0,2020-10-30,2020,10,44,2020_44
1559,gloves,3000.0,2020-12-04,2020,12,49,2020_49
1560,gloves,200.0,2020-12-09,2020,12,50,2020_50
1561,gloves,100.0,2020-12-10,2020,12,50,2020_50
1562,gloves,200.0,2020-12-22,2020,12,52,2020_52
1563,gloves,1000.0,2021-01-05,2021,1,1,2021_1
1564,gloves,2000.0,2021-01-14,2021,1,2,2021_2
1565,gloves,300.0,2021-01-18,2021,1,3,2021_3
1566,gloves,1000.0,2021-01-19,2021,1,3,2021_3
1567,gloves,1500.0,2021-01-21,2021,1,3,2021_3
1568,gloves,1100.0,2021-01-21,2021,1,3,2021_3
1569,gloves,3000.0,2021-01-27,2021,1,4,2021_4
1570,gloves,2500.0,2021-02-01,2021,2,5,2021_5
1571,gloves,3000.0,2021-02-02,2021,2,5,2021_5
1572,gloves,500.0,2021-02-02,2021,2,5,2021_5
1578,gloves,1000.0,2021-01-25,2021,1,4,2021_4
1580,n95,2060.0,2020-09-08,2020,9,37,2020_37
1591,gloves,500.0,2020-09-02,2020,9,36,2020_36
1592,gloves,2500.0,2020-09-10,2020,9,37,2020_37
1593,gloves,2000.0,2020-10-01,2020,10,40,2020_40
1594,gloves,600.0,2020-10-09,2020,10,41,2020_41
1595,gloves,400.0,2020-10-22,2020,10,43,2020_43
1596,gloves,500.0,2020-11-09,2020,11,46,2020_46
1597,gloves,1200.0,2020-11-09,2020,11,46,2020_46
1598,gloves,600.0,2020-11-09,2020,11,46,2020_46
1599,gloves,200.0,2020-11-10,2020,11,46,2020_46
1600,gloves,1500.0,2020-11-10,2020,11,46,2020_46
1601,gloves,1000.0,2020-11-10,2020,11,46,2020_46
1602,gloves,2000.0,2020-11-04,2020,11,45,2020_45
1607,gown,150.0,2020-10-12,2020,10,42,2020_42
1609,gown,360.0,2020-10-30,2020,10,44,2020_44
1610,gown,200.0,2020-12-14,2020,12,51,2020_51
1611,gown,50.0,2020-12-31,2020,12,53,2020_53
1613,gown,150.0,2020-09-08,2020,9,37,2020_37
1614,gown,1000.0,2020-09-24,2020,9,39,2020_39
1615,gown,40.0,2020-10-06,2020,10,41,2020_41
1617,gown,30.0,2020-10-13,2020,10,42,2020_42
1618,gown,25.0,2020-10-27,2020,10,44,2020_44
1619,gown,40.0,2020-10-27,2020,10,44,2020_44
1621,gown,500.0,2020-10-06,2020,10,41,2020_41
1623,gown,800.0,2020-10-06,2020,10,41,2020_41
1626,alt. gowns,1440.0,2021-01-12,2021,1,2,2021_2
1648,alt. gowns,500.0,2021-01-12,2021,1,2,2021_2
1652,n95,20.0,2020-08-12,2020,8,33,2020_33
1653,gloves,500.0,2020-07-20,2020,7,30,2020_30
1654,gloves,1000.0,2020-07-20,2020,7,30,2020_30
1655,gloves,250.0,2020-09-08,2020,9,37,2020_37
1656,gloves,400.0,2020-09-08,2020,9,37,2020_37
1657,gloves,500.0,2020-09-11,2020,9,37,2020_37
1666,gown,1000.0,2020-10-19,2020,10,43,2020_43
1667,gown,200.0,2020-11-13,2020,11,46,2020_46
1668,gown,1000.0,2020-12-21,2020,12,52,2020_52
1671,gown,500.0,2020-10-19,2020,10,43,2020_43
1673,gown,400.0,2021-01-08,2021,1,1,2021_1
1674,gown,400.0,2021-01-08,2021,1,1,2021_1
1676,gown,2800.0,2020-11-13,2020,11,46,2020_46
1681,gown,1800.0,2020-09-23,2020,9,39,2020_39
1683,gown,300.0,2020-12-30,2020,12,53,2020_53
1684,gown,100.0,2021-01-19,2021,1,3,2021_3
1686,gown,1000.0,2020-07-27,2020,7,31,2020_31
1687,gown,1000.0,2020-07-30,2020,7,31,2020_31
1688,gown,30.0,2020-09-04,2020,9,36,2020_36
1689,gown,500.0,2020-11-10,2020,11,46,2020_46
1690,gown,200.0,2020-11-11,2020,11,46,2020_46
1697,gown,400.0,2020-09-21,2020,9,39,2020_39
1698,gown,2000.0,2020-10-19,2020,10,43,2020_43
1700,face shield,300.0,2021-01-06,2021,1,1,2021_1
1704,surgical mask,6000.0,2020-08-12,2020,8,33,2020_33
1705,surgical mask,600.0,2020-09-04,2020,9,36,2020_36
1706,surgical mask,1000.0,2020-09-11,2020,9,37,2020_37
1707,surgical mask,15000.0,2020-10-05,2020,10,41,2020_41
1708,surgical mask,1000.0,2020-10-05,2020,10,41,2020_41
1709,surgical mask,500.0,2020-10-06,2020,10,41,2020_41
1710,surgical mask,10000.0,2020-10-06,2020,10,41,2020_41
1711,surgical mask,450.0,2020-10-06,2020,10,41,2020_41
1712,surgical mask,250.0,2020-10-06,2020,10,41,2020_41
1713,surgical mask,900.0,2020-10-06,2020,10,41,2020_41
1714,surgical mask,200.0,2020-10-06,2020,10,41,2020_41
1718,surgical mask,2800.0,2020-10-06,2020,10,41,2020_41
1719,surgical mask,1000.0,2020-10-08,2020,10,41,2020_41
1720,surgical mask,1000.0,2020-10-08,2020,10,41,2020_41
1721,surgical mask,1950.0,2020-10-08,2020,10,41,2020_41
1722,surgical mask,300.0,2020-10-08,2020,10,41,2020_41
1723,surgical mask,450.0,2020-10-08,2020,10,41,2020_41
1724,surgical mask,500.0,2020-10-13,2020,10,42,2020_42
1725,surgical mask,50.0,2020-10-14,2020,10,42,2020_42
1726,surgical mask,150.0,2020-10-14,2020,10,42,2020_42
1727,surgical mask,15000.0,2020-10-14,2020,10,42,2020_42
1728,surgical mask,2000.0,2020-10-14,2020,10,42,2020_42
1729,surgical mask,50.0,2020-10-15,2020,10,42,2020_42
1730,surgical mask,250.0,2020-10-15,2020,10,42,2020_42
1731,surgical mask,500.0,2020-10-15,2020,10,42,2020_42
1732,surgical mask,2000.0,2020-10-15,2020,10,42,2020_42
1733,surgical mask,1000.0,2020-10-16,2020,10,42,2020_42
1734,surgical mask,2800.0,2020-10-16,2020,10,42,2020_42
1735,surgical mask,1000.0,2020-10-19,2020,10,43,2020_43
1736,surgical mask,200.0,2020-10-19,2020,10,43,2020_43
1737,surgical mask,500.0,2020-10-19,2020,10,43,2020_43
1738,surgical mask,2750.0,2020-10-19,2020,10,43,2020_43
1747,gown,100.0,2020-07-28,2020,7,31,2020_31
1748,gown,1000.0,2020-07-23,2020,7,30,2020_30
1749,gown,100.0,2020-07-27,2020,7,31,2020_31
1750,gown,150.0,2020-08-27,2020,8,35,2020_35
1779,gown,500.0,2020-07-28,2020,7,31,2020_31
1780,gown,50.0,2020-08-04,2020,8,32,2020_32
1784,gloves,3000.0,2020-09-23,2020,9,39,2020_39
1785,gloves,4000.0,2020-09-22,2020,9,39,2020_39
1786,gloves,200.0,2020-09-24,2020,9,39,2020_39
1787,gloves,100.0,2020-09-28,2020,9,40,2020_40
1788,gloves,2500.0,2020-10-01,2020,10,40,2020_40
1789,gloves,2000.0,2020-10-01,2020,10,40,2020_40
1790,gloves,10000.0,2020-10-19,2020,10,43,2020_43
1791,gloves,500.0,2020-10-15,2020,10,42,2020_42
1792,gloves,2000.0,2020-10-20,2020,10,43,2020_43
1793,gloves,2000.0,2020-10-26,2020,10,44,2020_44
1794,gloves,2500.0,2020-10-27,2020,10,44,2020_44
1795,gloves,5000.0,2020-10-23,2020,10,43,2020_43
1796,gloves,3000.0,2020-10-28,2020,10,44,2020_44
1797,gloves,500.0,2020-10-29,2020,10,44,2020_44
1798,gloves,3000.0,2020-10-29,2020,10,44,2020_44
1799,gloves,1000.0,2020-10-30,2020,10,44,2020_44
1800,gloves,1000.0,2020-10-30,2020,10,44,2020_44
1801,gloves,200.0,2020-11-03,2020,11,45,2020_45
1802,gloves,1000.0,2020-10-30,2020,10,44,2020_44
1803,gloves,500.0,2020-11-09,2020,11,46,2020_46
1804,gloves,5000.0,2020-11-09,2020,11,46,2020_46
1805,gloves,100.0,2020-11-10,2020,11,46,2020_46
1806,gloves,1500.0,2020-11-10,2020,11,46,2020_46
1807,gloves,1000.0,2020-11-10,2020,11,46,2020_46
1808,gloves,100.0,2020-11-09,2020,11,46,2020_46
1809,gloves,100.0,2020-12-10,2020,12,50,2020_50
1824,other,3.0,2020-08-19,2020,8,34,2020_34
1825,other,30.0,2020-11-04,2020,11,45,2020_45
1827,gown,100.0,2021-01-13,2021,1,2,2021_2
1828,gown,150.0,2021-01-14,2021,1,2,2021_2
1830,n95,500.0,2021-01-12,2021,1,2,2021_2
1831,n95,180.0,2021-01-14,2021,1,2,2021_2
1833,n95,60.0,2021-01-21,2021,1,3,2021_3
1852,n95,400.0,2021-01-27,2021,1,4,2021_4
1881,gown,500.0,2020-12-22,2020,12,52,2020_52
1882,gown,400.0,2021-01-08,2021,1,1,2021_1
1883,gown,1000.0,2021-01-08,2021,1,1,2021_1
1885,gown,2400.0,2020-09-02,2020,9,36,2020_36
1886,gown,300.0,2020-12-04,2020,12,49,2020_49
1887,gown,360.0,2020-12-09,2020,12,50,2020_50
1890,gown,60.0,2020-10-08,2020,10,41,2020_41
1891,gown,2000.0,2020-10-29,2020,10,44,2020_44
1892,gown,100.0,2020-12-09,2020,12,50,2020_50
1893,gown,50.0,2020-12-22,2020,12,52,2020_52
1894,gown,100.0,2020-12-28,2020,12,53,2020_53
1896,gown,4140.0,2020-10-13,2020,10,42,2020_42
1898,gown,1000.0,2020-08-20,2020,8,34,2020_34
1899,gown,900.0,2020-08-27,2020,8,35,2020_35
1900,gown,550.0,2020-10-06,2020,10,41,2020_41
1901,gown,240.0,2020-10-06,2020,10,41,2020_41
1902,gown,30.0,2020-10-19,2020,10,43,2020_43
1903,gown,10.0,2020-10-20,2020,10,43,2020_43
1904,gown,10.0,2020-11-03,2020,11,45,2020_45
1905,gown,20.0,2020-11-09,2020,11,46,2020_46
1906,gown,200.0,2020-11-10,2020,11,46,2020_46
1907,gown,100.0,2020-11-10,2020,11,46,2020_46
1908,gown,40.0,2020-11-18,2020,11,47,2020_47
1909,gown,400.0,2020-11-18,2020,11,47,2020_47
1910,gown,300.0,2020-12-07,2020,12,50,2020_50
1911,gown,290.0,2020-12-09,2020,12,50,2020_50
1912,gown,200.0,2020-12-21,2020,12,52,2020_52
1913,gown,1000.0,2020-12-22,2020,12,52,2020_52
1914,gown,180.0,2021-01-08,2021,1,1,2021_1
1915,gown,300.0,2020-12-21,2020,12,52,2020_52
1917,gown,2500.0,2020-12-04,2020,12,49,2020_49
1920,gown,300.0,2020-12-28,2020,12,53,2020_53
1923,gown,500.0,2020-12-14,2020,12,51,2020_51
1926,gown,1200.0,2021-01-19,2021,1,3,2021_3
1928,gown,540.0,2020-10-15,2020,10,42,2020_42
1929,gown,400.0,2020-10-26,2020,10,44,2020_44
1930,gown,500.0,2020-12-17,2020,12,51,2020_51
1934,gown,840.0,2020-08-21,2020,8,34,2020_34
1935,gown,500.0,2020-12-22,2020,12,52,2020_52
1938,sanitizer,5024.0,2020-08-17,2020,8,34,2020_34
1939,sanitizer,1024.0,2020-08-17,2020,8,34,2020_34
1940,sanitizer,729.0,2020-10-19,2020,10,43,2020_43
1941,sanitizer,500.0,2020-10-22,2020,10,43,2020_43
1942,sanitizer,25.0,2020-10-23,2020,10,43,2020_43
1943,sanitizer,1504.0,2020-10-29,2020,10,44,2020_44
1944,sanitizer,2000.0,2020-11-13,2020,11,46,2020_46
1945,sanitizer,100.0,2020-11-19,2020,11,47,2020_47
1948,sanitizer,12288.0,2021-01-12,2021,1,2,2021_2
1952,sanitizer,48.0,2020-08-31,2020,8,36,2020_36
1953,sanitizer,400.0,2020-10-20,2020,10,43,2020_43
