,category,qty out,release date,year,week
1321,gown,300.0,2020-12-15,2020,51
1322,gown,500.0,2020-12-15,2020,51
1323,gown,80.0,2020-12-28,2020,53
1325,gown,2500.0,2020-09-02,2020,36
1326,gown,1050.0,2020-09-10,2020,37
1327,gown,100.0,2020-10-16,2020,42
1328,gown,500.0,2020-10-19,2020,43
1329,gown,20.0,2020-10-20,2020,43
1330,gown,500.0,2020-11-04,2020,45
1331,gown,250.0,2020-11-13,2020,46
1332,gown,80.0,2020-12-07,2020,50
1333,gown,100.0,2020-12-16,2020,51
1334,gown,30.0,2020-12-22,2020,52
1335,gown,50.0,2020-12-23,2020,52
1336,gown,10.0,2020-12-28,2020,53
1337,gown,50.0,2021-01-12,2021,2
1338,gown,20.0,2021-01-12,2021,2
1339,gown,1000.0,2020-07-17,2020,29
1340,gown,700.0,2020-07-23,2020,30
1341,gown,800.0,2020-07-28,2020,31
1342,gown,100.0,2020-07-29,2020,31
1343,gown,600.0,2020-08-05,2020,32
1344,gown,800.0,2020-08-10,2020,33
1345,gown,1200.0,2020-08-10,2020,33
1346,gown,100.0,2020-09-08,2020,37
1348,gown,200.0,2020-07-16,2020,29
1357,gown,1500.0,2020-07-16,2020,29
1359,gown,560.0,2020-08-04,2020,32
1360,gown,560.0,2020-08-04,2020,32
1361,gown,700.0,2020-08-04,2020,32
1362,gown,200.0,2020-08-13,2020,33
1363,gown,15.0,2020-08-11,2020,33
1364,gown,120.0,2020-08-17,2020,34
1366,gown,840.0,2020-07-23,2020,30
1367,gown,480.0,2020-10-01,2020,40
1369,gown,260.0,2020-07-27,2020,31
1370,gown,200.0,2020-07-28,2020,31
1371,gown,20.0,2020-07-28,2020,31
1372,gown,260.0,2020-07-29,2020,31
1373,gown,250.0,2020-07-30,2020,31
1374,gown,200.0,2020-08-03,2020,32
1375,gown,40.0,2020-07-29,2020,31
1377,gown,600.0,2020-09-08,2020,37
1378,gown,1500.0,2020-09-08,2020,37
1380,gown,2000.0,2020-09-22,2020,39
1381,gown,2240.0,2020-07-28,2020,31
1383,gown,250.0,2020-09-28,2020,40
1386,gown,20.0,2021-01-04,2021,1
1390,gown,250.0,2020-09-28,2020,40
1391,gown,65.0,2020-09-28,2020,40
1392,gown,100.0,2020-10-29,2020,44
1393,gown,10.0,2021-01-05,2021,1
1395,gown,25.0,2020-08-17,2020,34
1397,gown,375.0,2021-01-07,2021,1
1398,gown,300.0,2021-01-13,2021,2
1399,gown,100.0,2021-01-13,2021,2
1401,gown,1200.0,2021-01-13,2021,2
1404,gown,25.0,2020-12-17,2020,51
1408,gown,100.0,2020-07-16,2020,29
1411,gown,2240.0,2020-12-15,2020,51
1413,gown,150.0,2020-09-15,2020,38
1414,gown,2090.0,2020-12-15,2020,51
1416,gown,1000.0,2020-12-21,2020,52
1417,gown,2000.0,2020-12-22,2020,52
1418,gown,2000.0,2021-01-12,2021,2
1420,gown,4000.0,2021-01-12,2021,2
1422,gown,320.0,2021-01-04,2021,1
1430,gown,2240.0,2020-12-22,2020,52
1433,gown,2240.0,2020-12-22,2020,52
1434,gown,2240.0,2020-12-15,2020,51
1436,gown,1500.0,2020-07-27,2020,31
1441,gown,155.0,2020-08-20,2020,34
1442,gown,300.0,2020-08-24,2020,35
1443,gown,500.0,2020-08-24,2020,35
1444,gown,50.0,2020-08-31,2020,36
1446,gown,700.0,2020-08-13,2020,33
1447,gown,2240.0,2020-12-15,2020,51
1459,alt. gowns,200.0,2020-11-16,2020,47
1475,gown,4000.0,2020-12-28,2020,53
1476,gown,4000.0,2021-01-13,2021,2
1477,gown,600.0,2021-01-13,2021,2
1492,gown,3360.0,2020-07-21,2020,30
1493,gown,450.0,2020-10-30,2020,44
1494,gown,100.0,2020-11-09,2020,46
1499,gown,2500.0,2020-11-05,2020,45
1500,gown,1440.0,2021-01-12,2021,2
1501,gown,1000.0,2021-01-19,2021,3
1502,gown,30.0,2021-01-19,2021,3
1503,surgical mask,5000.0,2020-07-28,2020,31
1504,surgical mask,6500.0,2020-09-16,2020,38
1505,surgical mask,1000.0,2020-11-16,2020,47
1507,gloves,1000.0,2020-10-13,2020,42
1508,gloves,900.0,2020-10-14,2020,42
1511,alt. gowns,500.0,2020-08-12,2020,33
1512,alt. gowns,2500.0,2020-12-17,2020,51
1514,gown,200.0,2020-09-23,2020,39
1515,gown,800.0,2020-10-13,2020,42
1516,gown,25.0,2020-12-03,2020,49
1517,gown,5.0,2020-12-30,2020,53
1519,gown,1200.0,2020-07-29,2020,31
1520,gown,50.0,2020-07-30,2020,31
1521,gown,40.0,2020-08-04,2020,32
1522,gown,10.0,2020-08-18,2020,34
1523,gown,25.0,2020-12-31,2020,53
1531,alt. gowns,1320.0,2020-12-17,2020,51
1538,gown,325.0,2020-08-31,2020,36
1539,gown,75.0,2020-12-03,2020,49
1540,gown,500.0,2020-10-01,2020,40
1541,gown,30.0,2020-10-09,2020,41
1550,n95,20.0,2020-09-10,2020,37
1552,gloves,500.0,2020-10-20,2020,43
1553,gloves,400.0,2020-10-22,2020,43
1554,gloves,1000.0,2020-10-30,2020,44
1555,gloves,3000.0,2020-12-04,2020,49
1556,gloves,200.0,2020-12-09,2020,50
1557,gloves,100.0,2020-12-10,2020,50
1558,gloves,200.0,2020-12-22,2020,52
1559,gloves,1000.0,2021-01-05,2021,1
1560,gloves,2000.0,2021-01-14,2021,2
1561,gloves,300.0,2021-01-18,2021,3
1562,gloves,1000.0,2021-01-19,2021,3
1563,gloves,1500.0,2021-01-21,2021,3
1564,gloves,1100.0,2021-01-21,2021,3
1565,gloves,3000.0,2021-01-27,2021,4
1574,gloves,1000.0,2021-01-25,2021,4
1576,n95,2060.0,2020-09-08,2020,37
1587,gloves,500.0,2020-09-02,2020,36
1588,gloves,2500.0,2020-09-10,2020,37
1589,gloves,2000.0,2020-10-01,2020,40
1590,gloves,600.0,2020-10-09,2020,41
1591,gloves,400.0,2020-10-22,2020,43
1592,gloves,500.0,2020-11-09,2020,46
1593,gloves,1200.0,2020-11-09,2020,46
1594,gloves,600.0,2020-11-09,2020,46
1595,gloves,200.0,2020-11-10,2020,46
1596,gloves,1500.0,2020-11-10,2020,46
1597,gloves,1000.0,2020-11-10,2020,46
1598,gloves,2000.0,2020-11-04,2020,45
1603,gown,150.0,2020-10-12,2020,42
1605,gown,360.0,2020-10-30,2020,44
1606,gown,200.0,2020-12-14,2020,51
1607,gown,50.0,2020-12-31,2020,53
1609,gown,150.0,2020-09-08,2020,37
1610,gown,1000.0,2020-09-24,2020,39
1611,gown,40.0,2020-10-06,2020,41
1613,gown,30.0,2020-10-13,2020,42
1614,gown,25.0,2020-10-27,2020,44
1615,gown,40.0,2020-10-27,2020,44
1617,gown,500.0,2020-10-06,2020,41
1619,gown,800.0,2020-10-06,2020,41
1622,alt. gowns,1440.0,2021-01-12,2021,2
1644,alt. gowns,500.0,2021-01-12,2021,2
1648,n95,20.0,2020-08-12,2020,33
1649,gloves,500.0,2020-07-20,2020,30
1650,gloves,1000.0,2020-07-20,2020,30
1651,gloves,250.0,2020-09-08,2020,37
1652,gloves,400.0,2020-09-08,2020,37
1653,gloves,500.0,2020-09-11,2020,37
1662,gown,1000.0,2020-10-19,2020,43
1663,gown,200.0,2020-11-13,2020,46
1664,gown,1000.0,2020-12-21,2020,52
1667,gown,500.0,2020-10-19,2020,43
1669,gown,400.0,2021-01-08,2021,1
1670,gown,400.0,2021-01-08,2021,1
1672,gown,2800.0,2020-11-13,2020,46
1677,gown,1800.0,2020-09-23,2020,39
1679,gown,300.0,2020-12-30,2020,53
1680,gown,100.0,2021-01-19,2021,3
1682,gown,1000.0,2020-07-27,2020,31
1683,gown,1000.0,2020-07-30,2020,31
1684,gown,30.0,2020-09-04,2020,36
1685,gown,500.0,2020-11-10,2020,46
1686,gown,200.0,2020-11-11,2020,46
1693,gown,400.0,2020-09-21,2020,39
1694,gown,2000.0,2020-10-19,2020,43
1696,face shield,300.0,2021-01-06,2021,1
1700,surgical mask,6000.0,2020-08-12,2020,33
1701,surgical mask,600.0,2020-09-04,2020,36
1702,surgical mask,1000.0,2020-09-11,2020,37
1703,surgical mask,15000.0,2020-10-05,2020,41
1704,surgical mask,1000.0,2020-10-05,2020,41
1705,surgical mask,500.0,2020-10-06,2020,41
1706,surgical mask,10000.0,2020-10-06,2020,41
1707,surgical mask,450.0,2020-10-06,2020,41
1708,surgical mask,250.0,2020-10-06,2020,41
1709,surgical mask,900.0,2020-10-06,2020,41
1710,surgical mask,200.0,2020-10-06,2020,41
1714,surgical mask,2800.0,2020-10-06,2020,41
1715,surgical mask,1000.0,2020-10-08,2020,41
1716,surgical mask,1000.0,2020-10-08,2020,41
1717,surgical mask,1950.0,2020-10-08,2020,41
1718,surgical mask,300.0,2020-10-08,2020,41
1719,surgical mask,450.0,2020-10-08,2020,41
1720,surgical mask,500.0,2020-10-13,2020,42
1721,surgical mask,50.0,2020-10-14,2020,42
1722,surgical mask,150.0,2020-10-14,2020,42
1723,surgical mask,15000.0,2020-10-14,2020,42
1724,surgical mask,2000.0,2020-10-14,2020,42
1725,surgical mask,50.0,2020-10-15,2020,42
1726,surgical mask,250.0,2020-10-15,2020,42
1727,surgical mask,500.0,2020-10-15,2020,42
1728,surgical mask,2000.0,2020-10-15,2020,42
1729,surgical mask,1000.0,2020-10-16,2020,42
1730,surgical mask,2800.0,2020-10-16,2020,42
1731,surgical mask,1000.0,2020-10-19,2020,43
1732,surgical mask,200.0,2020-10-19,2020,43
1733,surgical mask,500.0,2020-10-19,2020,43
1734,surgical mask,2750.0,2020-10-19,2020,43
1743,gown,100.0,2020-07-28,2020,31
1744,gown,1000.0,2020-07-23,2020,30
1745,gown,100.0,2020-07-27,2020,31
1746,gown,150.0,2020-08-27,2020,35
1775,gown,500.0,2020-07-28,2020,31
1776,gown,50.0,2020-08-04,2020,32
1780,gloves,3000.0,2020-09-23,2020,39
1781,gloves,4000.0,2020-09-22,2020,39
1782,gloves,200.0,2020-09-24,2020,39
1783,gloves,100.0,2020-09-28,2020,40
1784,gloves,2500.0,2020-10-01,2020,40
1785,gloves,2000.0,2020-10-01,2020,40
1786,gloves,10000.0,2020-10-19,2020,43
1787,gloves,500.0,2020-10-15,2020,42
1788,gloves,2000.0,2020-10-20,2020,43
1789,gloves,2000.0,2020-10-26,2020,44
1790,gloves,2500.0,2020-10-27,2020,44
1791,gloves,5000.0,2020-10-23,2020,43
1792,gloves,3000.0,2020-10-28,2020,44
1793,gloves,500.0,2020-10-29,2020,44
1794,gloves,3000.0,2020-10-29,2020,44
1795,gloves,1000.0,2020-10-30,2020,44
1796,gloves,1000.0,2020-10-30,2020,44
1797,gloves,200.0,2020-11-03,2020,45
1798,gloves,1000.0,2020-10-30,2020,44
1799,gloves,500.0,2020-11-09,2020,46
1800,gloves,5000.0,2020-11-09,2020,46
1801,gloves,100.0,2020-11-10,2020,46
1802,gloves,1500.0,2020-11-10,2020,46
1803,gloves,1000.0,2020-11-10,2020,46
1804,gloves,100.0,2020-11-09,2020,46
1805,gloves,100.0,2020-12-10,2020,50
1820,other,3.0,2020-08-19,2020,34
1821,other,30.0,2020-11-04,2020,45
1823,gown,100.0,2021-01-13,2021,2
1824,gown,150.0,2021-01-14,2021,2
1826,n95,500.0,2021-01-12,2021,2
1827,n95,180.0,2021-01-14,2021,2
1829,n95,60.0,2021-01-21,2021,3
1848,n95,400.0,2021-01-27,2021,4
1877,gown,500.0,2020-12-22,2020,52
1878,gown,400.0,2021-01-08,2021,1
1879,gown,1000.0,2021-01-08,2021,1
1881,gown,2400.0,2020-09-02,2020,36
1882,gown,300.0,2020-12-04,2020,49
1883,gown,360.0,2020-12-09,2020,50
1886,gown,60.0,2020-10-08,2020,41
1887,gown,2000.0,2020-10-29,2020,44
1888,gown,100.0,2020-12-09,2020,50
1889,gown,50.0,2020-12-22,2020,52
1890,gown,100.0,2020-12-28,2020,53
1892,gown,4140.0,2020-10-13,2020,42
1894,gown,1000.0,2020-08-20,2020,34
1895,gown,900.0,2020-08-27,2020,35
1896,gown,550.0,2020-10-06,2020,41
1897,gown,240.0,2020-10-06,2020,41
1898,gown,30.0,2020-10-19,2020,43
1899,gown,10.0,2020-10-20,2020,43
1900,gown,10.0,2020-11-03,2020,45
1901,gown,20.0,2020-11-09,2020,46
1902,gown,200.0,2020-11-10,2020,46
1903,gown,100.0,2020-11-10,2020,46
1904,gown,40.0,2020-11-18,2020,47
1905,gown,400.0,2020-11-18,2020,47
1906,gown,300.0,2020-12-07,2020,50
1907,gown,290.0,2020-12-09,2020,50
1908,gown,200.0,2020-12-21,2020,52
1909,gown,1000.0,2020-12-22,2020,52
1910,gown,180.0,2021-01-08,2021,1
1911,gown,300.0,2020-12-21,2020,52
1913,gown,2500.0,2020-12-04,2020,49
1916,gown,300.0,2020-12-28,2020,53
1919,gown,500.0,2020-12-14,2020,51
1922,gown,1200.0,2021-01-19,2021,3
1924,gown,540.0,2020-10-15,2020,42
1925,gown,400.0,2020-10-26,2020,44
1926,gown,500.0,2020-12-17,2020,51
1930,gown,840.0,2020-08-21,2020,34
1931,gown,500.0,2020-12-22,2020,52
1934,sanitizer,5024.0,2020-08-17,2020,34
1935,sanitizer,1024.0,2020-08-17,2020,34
1936,sanitizer,729.0,2020-10-19,2020,43
1937,sanitizer,500.0,2020-10-22,2020,43
1938,sanitizer,25.0,2020-10-23,2020,43
1939,sanitizer,1504.0,2020-10-29,2020,44
1940,sanitizer,2000.0,2020-11-13,2020,46
1941,sanitizer,100.0,2020-11-19,2020,47
1944,sanitizer,12288.0,2021-01-12,2021,2
1948,sanitizer,48.0,2020-08-31,2020,36
1949,sanitizer,400.0,2020-10-20,2020,43
1950,sanitizer,10.0,2020-10-20,2020,43
1951,sanitizer,10.0,2020-10-22,2020,43
1952,sanitizer,100.0,2020-10-26,2020,44
1953,sanitizer,100.0,2020-11-04,2020,45
1954,sanitizer,400.0,2020-11-09,2020,46
1955,sanitizer,10.0,2020-11-10,2020,46
1956,sanitizer,1600.0,2020-11-18,2020,47
1957,sanitizer,50.0,2020-12-08,2020,50
1958,sanitizer,10.0,2020-12-21,2020,52
1959,sanitizer,50.0,2021-01-05,2021,1
1960,sanitizer,1000.0,2021-01-08,2021,1
1961,sanitizer,50.0,2021-01-14,2021,2
1962,sanitizer,100.0,2021-01-14,2021,2
1963,sanitizer,80.0,2021-01-14,2021,2
1964,sanitizer,20.0,2021-01-19,2021,3
1965,sanitizer,100.0,2021-01-25,2021,4
1966,sanitizer,200.0,2021-01-27,2021,4
2012,sanitizer,3000.0,2020-11-19,2020,47
2034,sanitizer,10.0,2020-08-25,2020,35
2036,gown,300.0,2020-08-24,2020,35
2037,gown,4140.0,2020-08-27,2020,35
2039,gown,3680.0,2020-12-16,2020,51
2040,gown,90.0,2021-01-25,2021,4
2041,gown,180.0,2021-01-25,2021,4
2042,gown,20.0,2021-01-25,2021,4
2043,gown,80.0,2021-01-27,2021,4
2044,gown,200.0,2021-01-27,2021,4
2046,gown,4000.0,2020-12-16,2020,51
2048,gown,120.0,2020-12-07,2020,50
2049,gown,500.0,2020-12-10,2020,50
2050,gown,1000.0,2020-12-10,2020,50
2051,gown,200.0,2020-12-14,2020,51
2053,gown,500.0,2020-12-22,2020,52
2055,gown,1500.0,2021-01-14,2021,2
2056,gown,180.0,2021-01-14,2021,2
2057,gown,500.0,2021-01-14,2021,2
2058,gown,1000.0,2021-01-14,2021,2
2059,gown,300.0,2021-01-18,2021,3
2060,gown,30.0,2021-01-19,2021,3
2062,gown,600.0,2021-01-19,2021,3
2063,gown,1800.0,2021-01-19,2021,3
2064,gown,1000.0,2021-01-19,2021,3
2065,gown,750.0,2021-01-19,2021,3
2069,gown,1740.0,2021-01-19,2021,3
2070,gown,1500.0,2021-01-27,2021,4
2080,gown,3000.0,2021-01-25,2021,4
2082,n95,5000.0,2021-01-19,2021,3
2084,n95,6000.0,2021-01-25,2021,4
2087,n95,540.0,2021-01-04,2021,1
2088,n95,200.0,2021-01-04,2021,1
2089,n95,460.0,2021-01-05,2021,1
2090,n95,60.0,2021-01-05,2021,1
2091,n95,180.0,2021-01-12,2021,2
2092,n95,500.0,2021-01-13,2021,2
2093,n95,20.0,2021-01-14,2021,2
2094,n95,100.0,2021-01-14,2021,2
2095,n95,800.0,2021-01-14,2021,2
2096,n95,300.0,2021-01-18,2021,3
2097,n95,250.0,2021-01-19,2021,3
2098,n95,450.0,2021-01-19,2021,3
2099,n95,3600.0,2021-01-19,2021,3
2100,n95,200.0,2021-01-19,2021,3
2101,n95,60.0,2021-01-19,2021,3
2102,n95,460.0,2021-01-19,2021,3
2103,n95,60.0,2021-01-19,2021,3
2104,n95,1000.0,2021-01-21,2021,3
2105,n95,40.0,2021-01-25,2021,4
2111,surgical mask,500.0,2021-01-27,2021,4
2132,n95,40.0,2020-12-15,2020,51
2133,n95,500.0,2020-12-22,2020,52
2134,n95,500.0,2020-12-22,2020,52
2138,surgical mask,48000.0,2020-11-23,2020,48
2141,surgical mask,2000.0,2020-12-04,2020,49
2142,surgical mask,400.0,2020-12-08,2020,50
2143,surgical mask,500.0,2020-12-09,2020,50
2144,surgical mask,500.0,2020-12-10,2020,50
2145,surgical mask,1500.0,2020-12-10,2020,50
2146,surgical mask,2000.0,2020-12-14,2020,51
2147,surgical mask,500.0,2020-12-14,2020,51
2148,surgical mask,200.0,2020-12-15,2020,51
2149,surgical mask,2000.0,2020-12-21,2020,52
2150,surgical mask,1000.0,2020-12-22,2020,52
2151,surgical mask,500.0,2020-12-22,2020,52
2152,surgical mask,500.0,2020-12-22,2020,52
2153,surgical mask,350.0,2020-12-28,2020,53
2154,surgical mask,100.0,2020-12-31,2020,53
2155,surgical mask,750.0,2021-01-04,2021,1
2156,surgical mask,500.0,2021-01-04,2021,1
2157,surgical mask,100.0,2021-01-05,2021,1
2158,surgical mask,250.0,2021-01-12,2021,2
2159,surgical mask,600.0,2021-01-14,2021,2
2160,surgical mask,500.0,2021-01-14,2021,2
2161,surgical mask,1100.0,2021-01-14,2021,2
2162,surgical mask,300.0,2021-01-18,2021,3
2163,surgical mask,2500.0,2021-01-19,2021,3
2164,surgical mask,1200.0,2021-01-19,2021,3
2165,surgical mask,3600.0,2021-01-19,2021,3
2166,surgical mask,1500.0,2021-01-19,2021,3
2167,surgical mask,1250.0,2021-01-19,2021,3
2168,surgical mask,5000.0,2021-01-19,2021,3
2169,surgical mask,500.0,2021-01-19,2021,3
2170,surgical mask,900.0,2021-01-19,2021,3
2171,surgical mask,1500.0,2021-01-19,2021,3
2172,surgical mask,200.0,2021-01-19,2021,3
2173,surgical mask,500.0,2021-01-20,2021,3
2174,surgical mask,3000.0,2021-01-21,2021,3
2175,surgical mask,3000.0,2021-01-21,2021,3
2176,surgical mask,500.0,2021-01-25,2021,4
2177,surgical mask,6000.0,2021-01-25,2021,4
2178,surgical mask,50.0,2021-01-25,2021,4
2179,surgical mask,50.0,2021-01-25,2021,4
2186,face shield,120.0,2020-12-22,2020,52
2187,face shield,700.0,2020-12-22,2020,52
2188,face shield,40.0,2020-12-22,2020,52
2189,face shield,30.0,2020-12-22,2020,52
2190,face shield,100.0,2020-12-22,2020,52
2191,face shield,30.0,2020-12-22,2020,52
2192,face shield,1000.0,2020-12-22,2020,52
2193,face shield,50.0,2020-12-23,2020,52
2194,face shield,40.0,2020-12-28,2020,53
2195,face shield,100.0,2020-12-28,2020,53
2196,face shield,1000.0,2020-12-28,2020,53
2197,face shield,200.0,2020-12-22,2020,52
2198,face shield,10.0,2020-12-31,2020,53
2199,face shield,50.0,2020-12-31,2020,53
2200,face shield,100.0,2020-12-31,2020,53
2201,face shield,20.0,2021-01-05,2021,1
2202,face shield,50.0,2021-01-05,2021,1
2203,face shield,60.0,2021-01-05,2021,1
2204,face shield,100.0,2020-12-31,2020,53
2205,face shield,50.0,2021-01-07,2021,1
2209,face shield,50.0,2020-09-09,2020,37
2210,face shield,30.0,2020-10-09,2020,41
2211,face shield,300.0,2020-12-07,2020,50
2212,face shield,200.0,2020-12-07,2020,50
2213,face shield,10.0,2020-12-08,2020,50
2214,face shield,100.0,2020-12-09,2020,50
2215,face shield,20.0,2020-12-09,2020,50
2216,face shield,250.0,2020-12-10,2020,50
2217,face shield,200.0,2020-12-14,2020,51
2218,face shield,50.0,2020-12-15,2020,51
2219,face shield,250.0,2020-12-15,2020,51
2220,face shield,40.0,2020-12-15,2020,51
2221,face shield,300.0,2020-12-16,2020,51
2222,face shield,20.0,2020-12-16,2020,51
2223,face shield,20.0,2020-12-16,2020,51
2224,face shield,100.0,2020-12-21,2020,52
2225,face shield,10.0,2020-12-21,2020,52
2227,face shield,1000.0,2021-01-08,2021,1
2228,face shield,20.0,2021-01-12,2021,2
2229,face shield,60.0,2021-01-12,2021,2
2230,face shield,840.0,2021-01-12,2021,2
2231,face shield,400.0,2021-01-12,2021,2
2232,face shield,300.0,2021-01-13,2021,2
2233,face shield,10.0,2021-01-13,2021,2
2234,face shield,300.0,2021-01-13,2021,2
2235,face shield,300.0,2021-01-14,2021,2
2236,face shield,180.0,2021-01-14,2021,2
2237,face shield,120.0,2021-01-14,2021,2
2238,face shield,50.0,2021-01-14,2021,2
2239,face shield,300.0,2021-01-18,2021,3
2240,face shield,30.0,2021-01-18,2021,3
2241,face shield,100.0,2021-01-19,2021,3
2242,face shield,20.0,2021-01-19,2021,3
2243,face shield,150.0,2021-01-19,2021,3
2244,face shield,30.0,2021-01-19,2021,3
2245,face shield,60.0,2021-01-25,2021,4
2253,alt. gowns,10.0,2020-08-25,2020,35
2255,alt. gowns,3500.0,2021-01-26,2021,4
2264,sanitizer,1200.0,2020-10-30,2020,44
2274,face shield,5200.0,2020-10-30,2020,44
2278,sanitizer,24.0,2020-12-03,2020,49
2279,sanitizer,200.0,2020-12-10,2020,50
2280,sanitizer,40.0,2020-12-22,2020,52
2284,sanitizer,20.0,2020-09-03,2020,36
2285,sanitizer,80.0,2020-10-27,2020,44
2286,sanitizer,5.0,2020-10-29,2020,44
2287,sanitizer,25.0,2020-10-30,2020,44
2288,sanitizer,200.0,2020-10-30,2020,44
2289,sanitizer,20.0,2020-11-03,2020,45
2290,sanitizer,80.0,2020-11-05,2020,45
2350,sanitizer,100.0,2020-12-07,2020,50
2351,sanitizer,100.0,2021-01-08,2021,1
2352,sanitizer,500.0,2021-01-25,2021,4
2353,gloves,100.0,2020-10-12,2020,42
2354,gloves,10000.0,2020-09-03,2020,36
2355,gloves,1200.0,2020-09-08,2020,37
2356,gloves,4000.0,2020-09-08,2020,37
2357,gloves,10000.0,2020-09-08,2020,37
2358,gloves,2500.0,2020-09-10,2020,37
2359,gloves,500.0,2020-09-11,2020,37
2360,gloves,2200.0,2020-09-11,2020,37
2361,gloves,7500.0,2020-09-14,2020,38
2362,gloves,4500.0,2020-09-15,2020,38
2363,gloves,5000.0,2020-09-15,2020,38
2364,gloves,200.0,2020-09-15,2020,38
2365,gloves,4000.0,2020-09-21,2020,39
2366,gloves,2000.0,2020-09-23,2020,39
2367,gloves,3000.0,2020-09-23,2020,39
2368,gloves,1500.0,2020-09-23,2020,39
2369,gloves,4000.0,2020-09-23,2020,39
2370,gloves,500.0,2020-09-24,2020,39
2371,gloves,400.0,2020-09-24,2020,39
2372,gloves,100.0,2020-09-28,2020,40
2373,gloves,2100.0,2020-09-28,2020,40
2374,gloves,2300.0,2020-10-01,2020,40
2375,gloves,2500.0,2020-10-01,2020,40
2376,gloves,2000.0,2020-10-01,2020,40
2377,gloves,100.0,2020-10-01,2020,40
2378,gloves,5000.0,2020-10-05,2020,41
2379,gloves,5000.0,2020-10-05,2020,41
2380,gloves,200.0,2020-10-05,2020,41
2381,gloves,1600.0,2020-10-05,2020,41
2382,gloves,8000.0,2020-10-05,2020,41
2383,gloves,900.0,2020-10-06,2020,41
2384,gloves,200.0,2020-10-06,2020,41
2385,gloves,800.0,2020-10-06,2020,41
2389,face shield,1740.0,2021-01-19,2021,3
2390,face shield,80.0,2021-01-25,2021,4
2391,face shield,100.0,2021-01-25,2021,4
2398,face shield,1740.0,2021-01-19,2021,3
2399,face shield,300.0,2021-01-19,2021,3
2400,face shield,160.0,2021-01-19,2021,3
2401,face shield,180.0,2021-01-19,2021,3
2402,face shield,200.0,2021-01-19,2021,3
2403,face shield,600.0,2021-01-19,2021,3
2404,face shield,20.0,2021-01-19,2021,3
2405,face shield,60.0,2021-01-21,2021,3
2406,face shield,30.0,2021-01-21,2021,3
2407,face shield,1000.0,2021-01-21,2021,3
2443,n95,12000.0,2020-12-15,2020,51
2444,n95,12000.0,2020-12-15,2020,51
2445,n95,12000.0,2020-12-15,2020,51
2451,sanitizer,20.0,2020-12-10,2020,50
2452,sanitizer,750.0,2020-12-21,2020,52
2453,sanitizer,40.0,2020-12-22,2020,52
2454,sanitizer,50.0,2021-01-05,2021,1
2455,sanitizer,50.0,2021-01-19,2021,3
2456,sanitizer,60.0,2021-01-21,2021,3
2460,alt. gowns,1000.0,2020-08-31,2020,36
2470,n95,12000.0,2020-12-08,2020,50
2471,n95,12000.0,2021-01-26,2021,4
2473,n95,12000.0,2021-01-18,2021,3
2497,gown,1000.0,2021-01-13,2021,2
2500,other,15.0,2020-09-23,2020,39
2505,alt. gowns,80.0,2020-12-15,2020,51
2508,gown,250.0,2021-01-07,2021,1
2515,gown,800.0,2020-12-07,2020,50
2517,gown,2000.0,2020-12-21,2020,52
2523,face shield,30.0,2020-10-12,2020,42
2524,face shield,450.0,2020-10-08,2020,41
2525,face shield,500.0,2020-10-01,2020,40
2526,face shield,100.0,2020-10-05,2020,41
2527,face shield,100.0,2020-09-28,2020,40
2528,face shield,20.0,2020-10-13,2020,42
2529,face shield,10.0,2020-10-14,2020,42
2530,face shield,40.0,2020-10-14,2020,42
2531,face shield,500.0,2020-10-15,2020,42
2532,face shield,250.0,2020-10-15,2020,42
2533,face shield,100.0,2020-10-15,2020,42
2534,face shield,200.0,2020-10-16,2020,42
2535,face shield,200.0,2020-10-16,2020,42
